MA_ID,GmbH,Alter,Dienstjahre,Brutto_Monat,Skill_Index,Montan,Status_Logik,Individuelle_Kosten
2845,Logistik_Sued_GmbH,40,21,3635.34,0.73,False,TG_Potential,91610.57
2846,Logistik_Sued_GmbH,33,12,4117.80,0.43,False,TG_Potential,59296.32
2847,Logistik_Sued_GmbH,53,15,3435.27,0.71,False,TG_Potential,61834.86
2848,Logistik_Sued_GmbH,31,23,5420.23,0.68,False,TG_Potential,149598.35
2849,Logistik_Sued_GmbH,53,5,3790.59,0.61,False,TG_Potential,22743.54
2850,Logistik_Sued_GmbH,45,16,3802.51,0.57,False,TG_Potential,73008.19
2851,Logistik_Sued_GmbH,31,8,4782.42,0.62,False,TG_Potential,45911.23
2852,Logistik_Sued_GmbH,38,22,2551.89,0.42,False,TG_Potential,67369.90
2853,Logistik_Sued_GmbH,50,20,2669.36,0.69,False,TG_Potential,64064.64
2854,Logistik_Sued_GmbH,47,19,2937.66,0.68,False,TG_Potential,66978.65
2855,Logistik_Sued_GmbH,46,13,3328.66,0.69,False,TG_Potential,51927.10
2856,Logistik_Sued_GmbH,31,5,2953.12,0.52,False,TG_Potential,17718.72
2857,Logistik_Sued_GmbH,50,10,3437.96,0.64,False,TG_Potential,41255.52
2858,Logistik_Sued_GmbH,31,17,3889.13,0.79,False,TG_Potential,79338.25
2859,Logistik_Sued_GmbH,51,7,3151.51,0.73,False,TG_Potential,26472.68
2860,Logistik_Sued_GmbH,34,6,2657.42,0.73,False,TG_Potential,19133.42
2861,Logistik_Sued_GmbH,31,6,2782.88,0.45,False,TG_Potential,20036.74
2862,Logistik_Sued_GmbH,32,9,2756.25,0.52,False,TG_Potential,29767.50
2863,Logistik_Sued_GmbH,46,10,3187.27,0.57,False,TG_Potential,38247.24
2864,Logistik_Sued_GmbH,49,22,4905.07,0.52,False,TG_Potential,129493.85
2865,Logistik_Sued_GmbH,49,20,5187.19,0.64,False,TG_Potential,124492.56
2866,Logistik_Sued_GmbH,31,18,3032.30,0.56,False,TG_Potential,65497.68
2867,Logistik_Sued_GmbH,54,6,5129.39,0.58,False,TG_Potential,36931.61
2868,Logistik_Sued_GmbH,51,5,4139.94,0.53,False,TG_Potential,24839.64
2869,Logistik_Sued_GmbH,40,23,4333.11,0.67,False,TG_Potential,119593.84
2870,Logistik_Sued_GmbH,41,23,3958.49,0.44,False,TG_Potential,109254.32
2871,Logistik_Sued_GmbH,35,7,3532.89,0.46,False,TG_Potential,29676.28
2872,Logistik_Sued_GmbH,40,10,4764.63,0.41,False,TG_Potential,57175.56
2873,Logistik_Sued_GmbH,31,14,4891.44,0.76,False,TG_Potential,82176.19
2874,Logistik_Sued_GmbH,38,17,2595.99,0.67,False,TG_Potential,52958.20
2875,Logistik_Sued_GmbH,31,22,5141.60,0.77,False,TG_Potential,135738.24
2876,Logistik_Sued_GmbH,39,7,3512.17,0.68,False,TG_Potential,29502.23
2877,Logistik_Sued_GmbH,34,9,3355.01,0.70,False,TG_Potential,36234.11
2878,Logistik_Sued_GmbH,47,18,5032.89,0.62,False,TG_Potential,108710.42
2879,Logistik_Sued_GmbH,50,11,3813.59,0.77,False,TG_Potential,50339.39
2880,Logistik_Sued_GmbH,42,6,3372.32,0.75,False,TG_Potential,24280.70
2881,Logistik_Sued_GmbH,50,19,5028.40,0.41,False,TG_Potential,114647.52
2882,Logistik_Sued_GmbH,32,14,4604.71,0.59,False,TG_Potential,77359.13
2883,Logistik_Sued_GmbH,32,20,4827.46,0.65,False,TG_Potential,115859.04
2884,Logistik_Sued_GmbH,33,19,4559.30,0.55,False,TG_Potential,103952.04
2885,Logistik_Sued_GmbH,35,14,3631.31,0.45,False,TG_Potential,61006.01
2886,Logistik_Sued_GmbH,39,9,3936.41,0.44,False,TG_Potential,42513.23
2887,Logistik_Sued_GmbH,40,20,5354.82,0.66,False,TG_Potential,128515.68
2888,Logistik_Sued_GmbH,37,6,5328.84,0.76,False,TG_Potential,38367.65
2889,Logistik_Sued_GmbH,47,21,5229.84,0.50,False,TG_Potential,131791.97
2890,Logistik_Sued_GmbH,35,5,4363.52,0.74,False,TG_Potential,26181.12
2891,Logistik_Sued_GmbH,46,8,4309.58,0.57,False,TG_Potential,41371.97
2892,Logistik_Sued_GmbH,51,20,3975.37,0.64,False,TG_Potential,95408.88
2893,Logistik_Sued_GmbH,38,22,3637.07,0.78,False,TG_Potential,96018.65
2894,Logistik_Sued_GmbH,34,18,4860.23,0.42,False,TG_Potential,104980.97
2895,Logistik_Sued_GmbH,38,8,5246.49,0.45,False,TG_Potential,50366.30
2896,Logistik_Sued_GmbH,35,21,3235.68,0.52,False,TG_Potential,81539.14
2897,Logistik_Sued_GmbH,38,24,4404.43,0.71,False,TG_Potential,126847.58
2898,Logistik_Sued_GmbH,48,13,4885.95,0.58,False,TG_Potential,76220.82
2899,Logistik_Sued_GmbH,34,16,4830.18,0.63,False,TG_Potential,92739.46
2900,Logistik_Sued_GmbH,51,5,3698.56,0.62,False,TG_Potential,22191.36
2901,Logistik_Sued_GmbH,30,12,5166.04,0.75,False,TG_Potential,74390.98
2902,Logistik_Sued_GmbH,43,6,4879.46,0.76,False,TG_Potential,35132.11
2903,Logistik_Sued_GmbH,50,16,2754.09,0.74,False,TG_Potential,52878.53
2904,Logistik_Sued_GmbH,52,18,3503.24,0.42,False,TG_Potential,75669.98
2905,Logistik_Sued_GmbH,54,24,3065.71,0.74,False,TG_Potential,88292.45
2906,Logistik_Sued_GmbH,40,15,2625.07,0.59,False,TG_Potential,47251.26
2907,Logistik_Sued_GmbH,41,13,3041.44,0.55,False,TG_Potential,47446.46
2908,Logistik_Sued_GmbH,54,10,2596.24,0.51,False,TG_Potential,31154.88
2909,Logistik_Sued_GmbH,30,17,3346.22,0.44,False,TG_Potential,68262.89
2910,Logistik_Sued_GmbH,31,23,3663.87,0.79,False,TG_Potential,101122.81
2911,Logistik_Sued_GmbH,36,22,3208.19,0.46,False,TG_Potential,84696.22
2912,Logistik_Sued_GmbH,47,12,4616.15,0.74,False,TG_Potential,66472.56
2913,Logistik_Sued_GmbH,45,22,2687.90,0.47,False,TG_Potential,70960.56
2914,Logistik_Sued_GmbH,30,6,5291.19,0.79,False,TG_Potential,38096.57
2915,Logistik_Sued_GmbH,48,12,4488.60,0.56,False,TG_Potential,64635.84
2916,Logistik_Sued_GmbH,46,10,4143.71,0.57,False,TG_Potential,49724.52
2917,Logistik_Sued_GmbH,30,19,3731.09,0.57,False,TG_Potential,85068.85
2918,Logistik_Sued_GmbH,52,23,4179.39,0.47,False,TG_Potential,115351.16
2919,Logistik_Sued_GmbH,35,19,3597.78,0.68,False,TG_Potential,82029.38
2920,Logistik_Sued_GmbH,30,18,4769.94,0.59,False,TG_Potential,103030.70
2921,Logistik_Sued_GmbH,44,23,2855.53,0.43,False,TG_Potential,78812.63
2922,Logistik_Sued_GmbH,32,11,2611.44,0.72,False,TG_Potential,34471.01
2923,Logistik_Sued_GmbH,43,11,2960.03,0.53,False,TG_Potential,39072.40
2924,Logistik_Sued_GmbH,48,17,4143.65,0.77,False,TG_Potential,84530.46
2925,Logistik_Sued_GmbH,52,21,3800.77,0.64,False,TG_Potential,95779.40
2926,Logistik_Sued_GmbH,50,7,5138.53,0.40,False,TG_Potential,43163.65
2927,Logistik_Sued_GmbH,52,21,3239.80,0.58,False,TG_Potential,81642.96
2928,Logistik_Sued_GmbH,50,16,5261.22,0.60,False,TG_Potential,101015.42
2929,Logistik_Sued_GmbH,41,23,3712.34,0.42,False,TG_Potential,102460.58
2930,Logistik_Sued_GmbH,51,19,2898.55,0.78,False,TG_Potential,66086.94
2931,Logistik_Sued_GmbH,40,10,4276.42,0.70,False,TG_Potential,51317.04
2932,Logistik_Sued_GmbH,41,6,2950.14,0.69,False,TG_Potential,21241.01
2933,Logistik_Sued_GmbH,36,8,5030.32,0.41,False,TG_Potential,48291.07
2934,Logistik_Sued_GmbH,39,15,4788.79,0.48,False,TG_Potential,86198.22
2935,Logistik_Sued_GmbH,52,16,2511.71,0.46,False,TG_Potential,48224.83
2936,Logistik_Sued_GmbH,37,13,3620.18,0.61,False,TG_Potential,56474.81
2937,Logistik_Sued_GmbH,48,19,3178.65,0.72,False,TG_Potential,72473.22
2938,Logistik_Sued_GmbH,47,24,4952.03,0.43,False,TG_Potential,142618.46
2939,Logistik_Sued_GmbH,45,8,4636.42,0.57,False,TG_Potential,44509.63
2940,Logistik_Sued_GmbH,41,19,4722.11,0.67,False,TG_Potential,107664.11
2941,Logistik_Sued_GmbH,32,8,5413.80,0.74,False,TG_Potential,51972.48
2942,Logistik_Sued_GmbH,46,19,4856.25,0.58,False,TG_Potential,110722.50
2943,Logistik_Sued_GmbH,36,6,2507.36,0.67,False,TG_Potential,18052.99
2944,Logistik_Sued_GmbH,54,20,3870.70,0.45,False,TG_Potential,92896.80
2945,Logistik_Sued_GmbH,45,11,4116.12,0.63,False,TG_Potential,54332.78
2946,Logistik_Sued_GmbH,36,9,3115.05,0.65,False,TG_Potential,33642.54
2947,Logistik_Sued_GmbH,34,18,3481.84,0.54,False,TG_Potential,75207.74
2948,Logistik_Sued_GmbH,51,6,3880.98,0.65,False,TG_Potential,27943.06
2949,Logistik_Sued_GmbH,54,13,4644.51,0.55,False,TG_Potential,72454.36
2950,Logistik_Sued_GmbH,50,9,2649.76,0.63,False,TG_Potential,28617.41
2951,Logistik_Sued_GmbH,52,5,2773.48,0.49,False,TG_Potential,16640.88
2952,Logistik_Sued_GmbH,46,21,4412.47,0.73,False,TG_Potential,111194.24
2953,Logistik_Sued_GmbH,36,14,3394.57,0.63,False,TG_Potential,57028.78
2954,Logistik_Sued_GmbH,39,17,3706.23,0.60,False,TG_Potential,75607.09
2955,Logistik_Sued_GmbH,41,24,3509.62,0.60,False,TG_Potential,101077.06
2956,Logistik_Sued_GmbH,38,7,2939.57,0.78,False,TG_Potential,24692.39
2957,Logistik_Sued_GmbH,49,13,4193.82,0.66,False,TG_Potential,65423.59
2958,Logistik_Sued_GmbH,36,6,2598.09,0.72,False,TG_Potential,18706.25
2959,Logistik_Sued_GmbH,43,10,4597.51,0.74,False,TG_Potential,55170.12
2960,Logistik_Sued_GmbH,30,20,4290.90,0.77,False,TG_Potential,102981.60
2961,Logistik_Sued_GmbH,30,5,2962.92,0.72,False,TG_Potential,17777.52
2962,Logistik_Sued_GmbH,53,18,3340.23,0.43,False,TG_Potential,72148.97
2963,Logistik_Sued_GmbH,42,5,5041.93,0.60,False,TG_Potential,30251.58
2964,Logistik_Sued_GmbH,31,22,5226.04,0.70,False,TG_Potential,137967.46
2965,Logistik_Sued_GmbH,53,18,3527.40,0.43,False,TG_Potential,76191.84
2966,Logistik_Sued_GmbH,37,9,2997.72,0.57,False,TG_Potential,32375.38
2967,Logistik_Sued_GmbH,48,9,4905.69,0.77,False,TG_Potential,52981.45
2968,Logistik_Sued_GmbH,45,15,3957.29,0.44,False,TG_Potential,71231.22
2969,Logistik_Sued_GmbH,46,10,4907.59,0.61,False,TG_Potential,58891.08
2970,Logistik_Sued_GmbH,49,7,2655.61,0.75,False,TG_Potential,22307.12
2971,Logistik_Sued_GmbH,43,19,3505.13,0.65,False,TG_Potential,79916.96
2972,Logistik_Sued_GmbH,30,11,4713.84,0.72,False,TG_Potential,62222.69
2973,Logistik_Sued_GmbH,47,9,5182.37,0.79,False,TG_Potential,55969.60
2974,Logistik_Sued_GmbH,32,5,4793.53,0.42,False,TG_Potential,28761.18
2975,Logistik_Sued_GmbH,36,20,5058.93,0.54,False,TG_Potential,121414.32
2976,Logistik_Sued_GmbH,47,15,5453.69,0.64,False,TG_Potential,98166.42
2977,Logistik_Sued_GmbH,41,10,2990.54,0.63,False,TG_Potential,35886.48
2978,Logistik_Sued_GmbH,34,5,2642.25,0.55,False,TG_Potential,15853.50
2979,Logistik_Sued_GmbH,47,11,3672.55,0.67,False,TG_Potential,48477.66
2980,Logistik_Sued_GmbH,31,24,4958.83,0.51,False,TG_Potential,142814.30
2981,Logistik_Sued_GmbH,41,21,3227.87,0.78,False,TG_Potential,81342.32
2982,Logistik_Sued_GmbH,46,13,5031.08,0.49,False,TG_Potential,78484.85
2983,Logistik_Sued_GmbH,42,12,4700.78,0.74,False,TG_Potential,67691.23
2984,Logistik_Sued_GmbH,48,17,4721.39,0.73,False,TG_Potential,96316.36
2985,Logistik_Sued_GmbH,51,21,2549.77,0.77,False,TG_Potential,64254.20
2986,Logistik_Sued_GmbH,33,20,3768.06,0.71,False,TG_Potential,90433.44
2987,Logistik_Sued_GmbH,33,14,3423.79,0.73,False,TG_Potential,57519.67
2988,Logistik_Sued_GmbH,43,24,5425.08,0.58,False,TG_Potential,156242.30
2989,Logistik_Sued_GmbH,45,6,3916.60,0.70,False,TG_Potential,28199.52
2990,Logistik_Sued_GmbH,47,8,3969.33,0.65,False,TG_Potential,38105.57
2991,Logistik_Sued_GmbH,35,13,2766.42,0.70,False,TG_Potential,43156.15
2992,Logistik_Sued_GmbH,49,16,5188.70,0.65,False,TG_Potential,99623.04
2993,Logistik_Sued_GmbH,41,11,3246.52,0.79,False,TG_Potential,42854.06
2994,Logistik_Sued_GmbH,54,24,5468.36,0.60,False,TG_Potential,157488.77
2995,Logistik_Sued_GmbH,30,10,2890.03,0.72,False,TG_Potential,34680.36
2996,Logistik_Sued_GmbH,54,12,4795.35,0.71,False,TG_Potential,69053.04
2997,Logistik_Sued_GmbH,30,22,2534.25,0.53,False,TG_Potential,66904.20
2998,Logistik_Sued_GmbH,38,14,2710.62,0.57,False,TG_Potential,45538.42
2999,Logistik_Sued_GmbH,44,8,3216.88,0.54,False,TG_Potential,30882.05
3000,IT_Service_Holding,34,4,8292.68,0.82,False,TG_Potential,39804.86
3001,IT_Service_Holding,27,5,8499.28,0.99,False,TG_Potential,50995.68
3002,IT_Service_Holding,41,8,5415.73,0.70,False,TG_Potential,51991.01
3003,IT_Service_Holding,37,6,8136.03,0.86,False,TG_Potential,58579.42
3004,IT_Service_Holding,38,6,5351.25,0.73,False,TG_Potential,38529.00
3005,IT_Service_Holding,43,9,5952.43,0.90,False,TG_Potential,64286.24
3006,IT_Service_Holding,32,4,7326.76,0.83,False,TG_Potential,35168.45
3007,IT_Service_Holding,28,10,7017.52,0.90,False,TG_Potential,84210.24
3008,IT_Service_Holding,37,3,5820.36,0.78,False,TG_Potential,20953.30
3009,IT_Service_Holding,35,9,6739.40,0.77,False,TG_Potential,72785.52
3010,IT_Service_Holding,37,3,5084.71,0.98,False,TG_Potential,18304.96
3011,IT_Service_Holding,32,6,5992.14,0.81,False,TG_Potential,43143.41
3012,IT_Service_Holding,33,4,7399.00,0.92,False,TG_Potential,35515.20
3013,IT_Service_Holding,41,8,5918.37,0.88,False,TG_Potential,56816.35
3014,IT_Service_Holding,36,8,4821.60,0.87,False,TG_Potential,46287.36
3015,IT_Service_Holding,38,3,5754.35,0.86,False,TG_Potential,20715.66
3016,IT_Service_Holding,34,2,6871.54,0.85,False,TG_Potential,16491.70
3017,IT_Service_Holding,43,3,6985.29,0.74,False,TG_Potential,25147.04
3018,IT_Service_Holding,35,7,7024.07,0.79,False,TG_Potential,59002.19
3019,IT_Service_Holding,41,8,6274.00,0.74,False,TG_Potential,60230.40
3020,IT_Service_Holding,41,3,7735.28,0.84,False,TG_Potential,27847.01
3021,IT_Service_Holding,31,8,8159.30,0.77,False,TG_Potential,78329.28
3022,IT_Service_Holding,29,8,8002.79,0.72,False,TG_Potential,76826.78
3023,IT_Service_Holding,40,8,8216.11,1.00,False,TG_Potential,78874.66
3024,IT_Service_Holding,34,7,5186.41,0.78,False,TG_Potential,43565.84
3025,IT_Service_Holding,27,6,6715.79,0.78,False,TG_Potential,48353.69
3026,IT_Service_Holding,27,2,4818.23,0.97,False,TG_Potential,11563.75
3027,IT_Service_Holding,27,10,5025.46,0.95,False,TG_Potential,60305.52
3028,IT_Service_Holding,29,7,8431.01,0.81,False,TG_Potential,70820.48
3029,IT_Service_Holding,34,8,6127.68,0.75,False,TG_Potential,58825.73
3030,IT_Service_Holding,41,4,8375.04,0.79,False,TG_Potential,40200.19
3031,IT_Service_Holding,41,2,8210.32,0.75,False,TG_Potential,19704.77
3032,IT_Service_Holding,38,2,7209.28,0.85,False,TG_Potential,17302.27
3033,IT_Service_Holding,40,11,6582.09,0.74,False,TG_Potential,86883.59
3034,IT_Service_Holding,44,4,4919.79,0.86,False,TG_Potential,23614.99
3035,IT_Service_Holding,30,8,4604.66,0.90,False,TG_Potential,44204.74
3036,IT_Service_Holding,44,11,6537.75,0.82,False,TG_Potential,86298.30
3037,IT_Service_Holding,39,9,6276.14,0.93,False,TG_Potential,67782.31
3038,IT_Service_Holding,34,3,5950.75,0.73,False,TG_Potential,21422.70
3039,IT_Service_Holding,44,3,6746.31,0.77,False,TG_Potential,24286.72
3040,IT_Service_Holding,39,7,6604.09,0.83,False,TG_Potential,55474.36
3041,IT_Service_Holding,33,11,5060.83,0.84,False,TG_Potential,66802.96
3042,IT_Service_Holding,26,9,7169.09,0.95,False,TG_Potential,77426.17
3043,IT_Service_Holding,38,7,7649.97,0.87,False,TG_Potential,64259.75
3044,IT_Service_Holding,41,8,5851.72,0.87,False,TG_Potential,56176.51
3045,IT_Service_Holding,30,4,5036.09,0.98,False,TG_Potential,24173.23
3046,IT_Service_Holding,27,3,5585.80,0.79,False,TG_Potential,20108.88
3047,IT_Service_Holding,41,7,5819.62,0.95,False,TG_Potential,48884.81
3048,IT_Service_Holding,28,4,5297.23,0.93,False,TG_Potential,25426.70
3049,IT_Service_Holding,27,2,4677.40,0.94,False,TG_Potential,11225.76
3050,IT_Service_Holding,25,2,8210.77,0.81,False,TG_Potential,19705.85
3051,IT_Service_Holding,28,9,5606.54,0.86,False,TG_Potential,60550.63
3052,IT_Service_Holding,44,2,8176.68,0.78,False,TG_Potential,19624.03
3053,IT_Service_Holding,27,11,5140.85,0.75,False,TG_Potential,67859.22
3054,IT_Service_Holding,30,3,4804.93,0.76,False,TG_Potential,17297.75
3055,IT_Service_Holding,39,11,5588.44,0.94,False,TG_Potential,73767.41
3056,IT_Service_Holding,36,2,6827.92,0.86,False,TG_Potential,16387.01
3057,IT_Service_Holding,25,5,4972.37,0.94,False,TG_Potential,29834.22
3058,IT_Service_Holding,29,7,5682.34,0.88,False,TG_Potential,47731.66
3059,IT_Service_Holding,25,11,5395.34,0.71,False,TG_Potential,71218.49
3060,IT_Service_Holding,35,5,7273.79,0.84,False,TG_Potential,43642.74
3061,IT_Service_Holding,36,2,6732.64,0.93,False,TG_Potential,16158.34
3062,IT_Service_Holding,28,9,6801.63,1.00,False,TG_Potential,73457.60
3063,IT_Service_Holding,26,11,6900.71,0.70,False,TG_Potential,91089.37
3064,IT_Service_Holding,34,8,8299.60,0.88,False,TG_Potential,79676.16
3065,IT_Service_Holding,38,2,6726.64,0.78,False,TG_Potential,16143.94
3066,IT_Service_Holding,41,4,6014.01,0.86,False,TG_Potential,28867.25
3067,IT_Service_Holding,33,4,7690.44,0.99,False,TG_Potential,36914.11
3068,IT_Service_Holding,37,8,7717.24,0.86,False,TG_Potential,74085.50
3069,IT_Service_Holding,33,5,4750.70,0.73,False,TG_Potential,28504.20
3070,IT_Service_Holding,27,9,4746.23,0.81,False,TG_Potential,51259.28
3071,IT_Service_Holding,44,6,7261.65,0.78,False,TG_Potential,52283.88
3072,IT_Service_Holding,37,6,8254.23,0.91,False,TG_Potential,59430.46
3073,IT_Service_Holding,37,3,7469.54,0.93,False,TG_Potential,26890.34
3074,IT_Service_Holding,29,7,5778.47,0.79,False,TG_Potential,48539.15
3075,IT_Service_Holding,40,9,6562.99,0.81,False,TG_Potential,70880.29
3076,IT_Service_Holding,38,8,4687.59,0.89,False,TG_Potential,45000.86
3077,IT_Service_Holding,25,7,6628.36,0.82,False,TG_Potential,55678.22
3078,IT_Service_Holding,39,4,8045.36,0.88,False,TG_Potential,38617.73
3079,IT_Service_Holding,40,7,5421.76,0.88,False,TG_Potential,45542.78
3080,IT_Service_Holding,29,2,8244.50,0.91,False,TG_Potential,19786.80
3081,IT_Service_Holding,43,6,5084.04,0.86,False,TG_Potential,36605.09
3082,IT_Service_Holding,34,8,6637.17,0.89,False,TG_Potential,63716.83
3083,IT_Service_Holding,36,2,6171.04,0.83,False,TG_Potential,14810.50
3084,IT_Service_Holding,39,11,5364.49,0.85,False,TG_Potential,70811.27
3085,IT_Service_Holding,41,9,5363.23,0.83,False,TG_Potential,57922.88
3086,IT_Service_Holding,37,9,6563.06,0.83,False,TG_Potential,70881.05
3087,IT_Service_Holding,25,7,7261.27,0.97,False,TG_Potential,60994.67
3088,IT_Service_Holding,34,4,7443.24,0.90,False,TG_Potential,35727.55
3089,IT_Service_Holding,37,7,4682.66,0.86,False,TG_Potential,39334.34
3090,IT_Service_Holding,35,7,8143.16,0.86,False,TG_Potential,68402.54
3091,IT_Service_Holding,37,9,5429.46,0.89,False,TG_Potential,58638.17
3092,IT_Service_Holding,41,2,7458.36,0.94,False,TG_Potential,17900.06
3093,IT_Service_Holding,32,10,6950.09,0.92,False,TG_Potential,83401.08
3094,IT_Service_Holding,44,11,4992.78,0.91,False,TG_Potential,65904.70
3095,IT_Service_Holding,43,10,7842.97,0.78,False,TG_Potential,94115.64
3096,IT_Service_Holding,39,5,7964.28,0.85,False,TG_Potential,47785.68
3097,IT_Service_Holding,40,2,5395.89,0.95,False,TG_Potential,12950.14
3098,IT_Service_Holding,29,11,8254.65,0.95,False,TG_Potential,108961.38
3099,IT_Service_Holding,30,10,5477.53,0.89,False,TG_Potential,65730.36
3100,IT_Service_Holding,25,8,5421.55,0.76,False,TG_Potential,52046.88
3101,IT_Service_Holding,27,9,8274.31,0.87,False,TG_Potential,89362.55
3102,IT_Service_Holding,34,5,7185.68,0.98,False,TG_Potential,43114.08
3103,IT_Service_Holding,27,7,7447.34,0.98,False,TG_Potential,62557.66
3104,IT_Service_Holding,27,10,7563.03,0.94,False,TG_Potential,90756.36
3105,IT_Service_Holding,32,10,6348.48,0.85,False,TG_Potential,76181.76
3106,IT_Service_Holding,27,7,5382.34,0.89,False,TG_Potential,45211.66
3107,IT_Service_Holding,33,11,6478.18,0.99,False,TG_Potential,85511.98
3108,IT_Service_Holding,30,10,5593.44,0.86,False,TG_Potential,67121.28
3109,IT_Service_Holding,38,2,4814.53,0.74,False,TG_Potential,11554.87
3110,IT_Service_Holding,35,9,4860.17,0.96,False,TG_Potential,52489.84
3111,IT_Service_Holding,36,3,8110.80,0.71,False,TG_Potential,29198.88
3112,IT_Service_Holding,33,9,5707.18,0.74,False,TG_Potential,61637.54
3113,IT_Service_Holding,35,7,4840.01,0.85,False,TG_Potential,40656.08
3114,IT_Service_Holding,27,3,7734.10,0.76,False,TG_Potential,27842.76
3115,IT_Service_Holding,41,11,6661.06,0.87,False,TG_Potential,87925.99
3116,IT_Service_Holding,37,10,5238.63,0.91,False,TG_Potential,62863.56
3117,IT_Service_Holding,27,8,6674.01,0.87,False,TG_Potential,64070.50
3118,IT_Service_Holding,35,3,7553.91,0.72,False,TG_Potential,27194.08
3119,IT_Service_Holding,37,9,5820.63,0.80,False,TG_Potential,62862.80
3120,IT_Service_Holding,27,9,6992.12,0.75,False,TG_Potential,75514.90
3121,IT_Service_Holding,39,5,8455.52,0.81,False,TG_Potential,50733.12
3122,IT_Service_Holding,39,4,8224.82,0.77,False,TG_Potential,39479.14
3123,IT_Service_Holding,34,11,7065.56,0.80,False,TG_Potential,93265.39
3124,IT_Service_Holding,25,6,4643.82,0.80,False,TG_Potential,33435.50
3125,IT_Service_Holding,35,6,5432.53,0.80,False,TG_Potential,39114.22
3126,IT_Service_Holding,25,2,6054.79,0.84,False,TG_Potential,14531.50
3127,IT_Service_Holding,39,10,8127.48,0.92,False,TG_Potential,97529.76
3128,IT_Service_Holding,31,3,5449.50,0.76,False,TG_Potential,19618.20
3129,IT_Service_Holding,42,2,5578.25,0.96,False,TG_Potential,13387.80
3130,IT_Service_Holding,33,9,5504.06,0.89,False,TG_Potential,59443.85
3131,IT_Service_Holding,33,2,4584.68,0.74,False,TG_Potential,11003.23
3132,IT_Service_Holding,44,11,5088.53,0.71,False,TG_Potential,67168.60
3133,IT_Service_Holding,35,9,7937.64,0.79,False,TG_Potential,85726.51
3134,IT_Service_Holding,38,8,5432.07,0.88,False,TG_Potential,52147.87
3135,IT_Service_Holding,39,9,8119.62,0.74,False,TG_Potential,87691.90
3136,IT_Service_Holding,34,8,6401.40,0.71,False,TG_Potential,61453.44
3137,IT_Service_Holding,28,7,5072.96,0.90,False,TG_Potential,42612.86
3138,IT_Service_Holding,38,7,6757.90,0.97,False,TG_Potential,56766.36
3139,IT_Service_Holding,41,5,7575.89,0.73,False,TG_Potential,45455.34
3140,IT_Service_Holding,43,2,4639.22,0.91,False,TG_Potential,11134.13
3141,IT_Service_Holding,42,8,5839.90,0.84,False,TG_Potential,56063.04
3142,IT_Service_Holding,28,5,4761.05,0.71,False,TG_Potential,28566.30
3143,IT_Service_Holding,25,11,4574.54,0.82,False,TG_Potential,60383.93
3144,IT_Service_Holding,27,9,7376.44,0.84,False,TG_Potential,79665.55
3145,IT_Service_Holding,26,11,5157.58,0.70,False,TG_Potential,68080.06
3146,IT_Service_Holding,27,3,4842.22,0.97,False,TG_Potential,17431.99
3147,IT_Service_Holding,37,5,7681.87,0.85,False,TG_Potential,46091.22
3148,IT_Service_Holding,35,9,7536.09,0.80,False,TG_Potential,81389.77
3149,IT_Service_Holding,36,2,5932.60,0.90,False,TG_Potential,14238.24
3150,IT_Service_Holding,27,6,7948.43,0.74,False,TG_Potential,57228.70
3151,IT_Service_Holding,38,4,4599.11,0.76,False,TG_Potential,22075.73
3152,IT_Service_Holding,38,6,5386.77,0.96,False,TG_Potential,38784.74
3153,IT_Service_Holding,31,6,7448.91,0.99,False,TG_Potential,53632.15
3154,IT_Service_Holding,25,3,7950.10,0.73,False,TG_Potential,28620.36
3155,IT_Service_Holding,25,11,6110.66,0.89,False,TG_Potential,80660.71
3156,IT_Service_Holding,25,6,5812.99,0.86,False,TG_Potential,41853.53
3157,IT_Service_Holding,28,5,7620.54,0.85,False,TG_Potential,45723.24
3158,IT_Service_Holding,39,8,7175.22,0.91,False,TG_Potential,68882.11
3159,IT_Service_Holding,39,5,6609.23,0.96,False,TG_Potential,39655.38
3160,IT_Service_Holding,44,8,4756.52,0.72,False,TG_Potential,45662.59
3161,IT_Service_Holding,30,9,8201.02,0.79,False,TG_Potential,88571.02
3162,IT_Service_Holding,42,10,6782.69,0.91,False,TG_Potential,81392.28
3163,IT_Service_Holding,39,6,8218.58,0.78,False,TG_Potential,59173.78
3164,IT_Service_Holding,42,4,4932.33,0.94,False,TG_Potential,23675.18
3165,IT_Service_Holding,32,9,5198.73,0.98,False,TG_Potential,56146.28
3166,IT_Service_Holding,44,10,4903.72,0.85,False,TG_Potential,58844.64
3167,IT_Service_Holding,35,7,5807.78,0.80,False,TG_Potential,48785.35
3168,IT_Service_Holding,25,10,5778.56,0.89,False,TG_Potential,69342.72
3169,IT_Service_Holding,29,10,7149.91,0.90,False,TG_Potential,85798.92
3170,IT_Service_Holding,31,9,6146.39,0.90,False,TG_Potential,66381.01
3171,IT_Service_Holding,42,7,4994.81,0.98,False,TG_Potential,41956.40
3172,IT_Service_Holding,34,11,8430.09,0.81,False,TG_Potential,111277.19
3173,IT_Service_Holding,30,4,6381.86,0.78,False,TG_Potential,30632.93
3174,IT_Service_Holding,25,7,7530.74,0.72,False,TG_Potential,63258.22
3175,IT_Service_Holding,40,7,4554.39,0.97,False,TG_Potential,38256.88
3176,IT_Service_Holding,44,4,6167.68,0.83,False,TG_Potential,29604.86
